"","data.percent_covid","data.percent_covid_unw","data.iso_code","data.gid_0","data.percent_contact","data.percent_contact_unw","data.percent_mask","data.percent_mask_unw","data.pct_anxious_7d","data.pct_anxious_7d_unw","data.percent_finance","data.percent_finance_unw","country","date"
"23686",0.022984,0.026153,"SWE","SWE",0.380903,0.359953,0.076319,0.066984,0.036561,0.027697,0.168337,0.149506,"Sweden",2020-11-26
"23687",0.025407,0.024774,"SWE","SWE",0.400251,0.377947,0.070614,0.066125,0.03264,0.030104,0.173638,0.163156,"Sweden",2020-11-27
"23688",0.021173,0.020212,"SWE","SWE",0.410253,0.375901,0.055342,0.058047,0.036005,0.030292,0.160641,0.14727,"Sweden",2020-11-28
"23689",0.0202,0.020019,"SWE","SWE",0.40251,0.37122,0.066482,0.057679,0.032291,0.029119,0.164557,0.154495,"Sweden",2020-11-29
"23690",0.026948,0.026042,"SWE","SWE",0.411133,0.383557,0.069097,0.063669,0.030653,0.029346,0.17962,0.164811,"Sweden",2020-11-30
"23691",0.019972,0.020033,"SWE","SWE",0.390909,0.382815,0.096272,0.058511,0.028381,0.026287,0.155719,0.149944,"Sweden",2020-12-01
"23692",0.020551,0.01964,"SWE","SWE",0.373341,0.364639,0.077426,0.064668,0.035342,0.027341,0.152603,0.142484,"Sweden",2020-12-02
"23693",0.028739,0.026594,"SWE","SWE",0.38933,0.373793,0.078146,0.068953,0.039141,0.027909,0.171441,0.154818,"Sweden",2020-12-03
"23694",0.018213,0.019318,"SWE","SWE",0.394287,0.366656,0.082064,0.072644,0.045933,0.029103,0.165296,0.146284,"Sweden",2020-12-04
"23695",0.025378,0.020171,"SWE","SWE",0.402173,0.378606,0.0769,0.065876,0.027349,0.024183,0.16962,0.151072,"Sweden",2020-12-05
"23696",0.026285,0.021777,"SWE","SWE",0.409858,0.384335,0.086696,0.061268,0.029688,0.025763,0.177166,0.141819,"Sweden",2020-12-06
"23697",0.019609,0.020025,"SWE","SWE",0.379756,0.362017,0.065129,0.065624,0.030045,0.026798,0.163986,0.152656,"Sweden",2020-12-07
"23698",0.019026,0.019248,"SWE","SWE",0.371038,0.345082,0.071834,0.069449,0.027513,0.02235,0.164551,0.14305,"Sweden",2020-12-08
"23699",0.023157,0.022335,"SWE","SWE",0.3745,0.348845,0.096255,0.077785,0.037959,0.029149,0.179749,0.154711,"Sweden",2020-12-09
"23700",0.023227,0.022693,"SWE","SWE",0.400053,0.374101,0.094405,0.077432,0.027655,0.024298,0.165686,0.142662,"Sweden",2020-12-10
"23701",0.02387,0.021348,"SWE","SWE",0.384975,0.359804,0.123821,0.076669,0.027378,0.023216,0.182783,0.141056,"Sweden",2020-12-11
"23702",0.01966,0.01919,"SWE","SWE",0.414379,0.369767,0.10678,0.068596,0.034292,0.029987,0.190381,0.131384,"Sweden",2020-12-12
"23703",0.017381,0.017292,"SWE","SWE",0.371821,0.336865,0.079005,0.069075,0.029593,0.024918,0.160228,0.136453,"Sweden",2020-12-13
"23704",0.018925,0.019231,"SWE","SWE",0.376015,0.343861,0.09284,0.081225,0.032491,0.02657,0.174733,0.151018,"Sweden",2020-12-14
"23705",0.019582,0.017837,"SWE","SWE",0.355321,0.341547,0.112198,0.084985,0.036111,0.032871,0.184587,0.148659,"Sweden",2020-12-15
"23706",0.018037,0.017681,"SWE","SWE",0.38786,0.356748,0.098053,0.087773,0.030067,0.027568,0.156334,0.14207,"Sweden",2020-12-16
"23707",0.013874,0.015671,"SWE","SWE",0.382486,0.360554,0.086765,0.08795,0.022441,0.019817,0.173864,0.150782,"Sweden",2020-12-17
"23708",0.018823,0.019092,"SWE","SWE",0.36718,0.329929,0.103872,0.086396,0.033284,0.02658,0.158721,0.142857,"Sweden",2020-12-18
"23709",0.017797,0.019739,"SWE","SWE",0.35186,0.340528,0.103787,0.089069,0.042884,0.033075,0.178235,0.144811,"Sweden",2020-12-19
"23710",0.020041,0.020041,"SWE","SWE",0.345196,0.321946,0.117516,0.094486,0.030655,0.025465,0.142207,0.124391,"Sweden",2020-12-20
"23711",0.020215,0.016125,"SWE","SWE",0.352483,0.318035,0.119137,0.11473,0.035933,0.029736,0.170165,0.145477,"Sweden",2020-12-21
"23712",0.014111,0.015136,"SWE","SWE",0.343561,0.331135,0.122599,0.113712,0.031258,0.025929,0.156415,0.136664,"Sweden",2020-12-22
"23713",0.016408,0.01649,"SWE","SWE",0.359242,0.334858,0.128997,0.118519,0.030222,0.026611,0.152702,0.130727,"Sweden",2020-12-23
"23714",0.023954,0.023012,"SWE","SWE",0.436433,0.398968,0.141546,0.134206,0.049414,0.024504,0.141665,0.119782,"Sweden",2020-12-24
"23715",0.017517,0.020089,"SWE","SWE",0.496344,0.457341,0.132538,0.115055,0.025472,0.023652,0.13062,0.122082,"Sweden",2020-12-25
"23716",0.016834,0.017182,"SWE","SWE",0.422904,0.390279,0.136629,0.114444,0.029689,0.025378,0.157742,0.128761,"Sweden",2020-12-26
"23717",0.015184,0.01762,"SWE","SWE",0.372776,0.341369,0.129615,0.117333,0.030896,0.022543,0.161999,0.133583,"Sweden",2020-12-27
"23718",0.024046,0.021871,"SWE","SWE",0.351615,0.321937,0.129848,0.120426,0.032404,0.024955,0.15135,0.128927,"Sweden",2020-12-28
"23719",0.018083,0.018519,"SWE","SWE",0.35785,0.323132,0.141494,0.123357,0.02769,0.023755,0.152299,0.132135,"Sweden",2020-12-29
"23720",0.018017,0.01902,"SWE","SWE",0.333665,0.303833,0.135482,0.11511,0.029474,0.022761,0.168387,0.131215,"Sweden",2020-12-30
"23721",0.02448,0.023284,"SWE","SWE",0.351936,0.324359,0.143149,0.123853,0.032314,0.02309,0.150643,0.134303,"Sweden",2020-12-31
"23722",0.015202,0.016249,"SWE","SWE",0.438777,0.403592,0.132393,0.119579,0.033943,0.025312,0.136683,0.112238,"Sweden",2021-01-01
"23723",0.016313,0.016958,"SWE","SWE",0.355168,0.321594,0.130417,0.115533,0.027548,0.024543,0.15539,0.130571,"Sweden",2021-01-02
"23724",0.024398,0.019122,"SWE","SWE",0.354217,0.317402,0.134764,0.116939,0.036496,0.023262,0.151013,0.127872,"Sweden",2021-01-03
"23725",0.022585,0.020483,"SWE","SWE",0.336191,0.308895,0.143324,0.117968,0.026555,0.02354,0.148701,0.134244,"Sweden",2021-01-04
"23726",0.01745,0.017116,"SWE","SWE",0.34448,0.318741,0.119641,0.113473,0.029296,0.021137,0.167772,0.139641,"Sweden",2021-01-05
"23727",0.026205,0.021199,"SWE","SWE",0.343697,0.315831,0.142938,0.118041,0.037744,0.027363,0.159271,0.139073,"Sweden",2021-01-06
"23728",0.019927,0.019957,"SWE","SWE",0.358994,0.328989,0.134618,0.119636,0.03712,0.030165,0.149919,0.133961,"Sweden",2021-01-07
"23729",0.017353,0.016649,"SWE","SWE",0.362159,0.336934,0.13862,0.12908,0.022777,0.019361,0.150644,0.136907,"Sweden",2021-01-08
"23730",0.019786,0.017306,"SWE","SWE",0.371663,0.338036,0.148092,0.137318,0.026862,0.024398,0.15282,0.139898,"Sweden",2021-01-09
"23731",0.017149,0.016335,"SWE","SWE",0.352902,0.319018,0.128846,0.127756,0.033891,0.020652,0.163363,0.134143,"Sweden",2021-01-10
"23732",0.015135,0.014798,"SWE","SWE",0.360589,0.33737,0.145641,0.140336,0.035235,0.029575,0.156639,0.135846,"Sweden",2021-01-11
"23733",0.018562,0.018016,"SWE","SWE",0.359732,0.328551,0.138408,0.132701,0.029545,0.025727,0.166242,0.138864,"Sweden",2021-01-12
"23734",0.01542,0.012675,"SWE","SWE",0.381957,0.344099,0.168342,0.138219,0.039339,0.027393,0.171275,0.135624,"Sweden",2021-01-13
"23735",0.018095,0.01859,"SWE","SWE",0.363915,0.34227,0.163061,0.144495,0.029904,0.023757,0.1598,0.140006,"Sweden",2021-01-14
"23736",0.017414,0.019315,"SWE","SWE",0.379961,0.33588,0.164978,0.150113,0.033423,0.027063,0.161511,0.139148,"Sweden",2021-01-15
"23737",0.012271,0.013455,"SWE","SWE",0.385505,0.354677,0.153773,0.140715,0.017189,0.016854,0.157255,0.134211,"Sweden",2021-01-16
"23738",0.021181,0.01668,"SWE","SWE",0.363165,0.329254,0.146045,0.141417,0.035509,0.02752,0.149169,0.127083,"Sweden",2021-01-17
"23739",0.012944,0.012847,"SWE","SWE",0.353178,0.33122,0.149867,0.138576,0.031512,0.025232,0.156696,0.13298,"Sweden",2021-01-18
"23740",0.018512,0.01871,"SWE","SWE",0.364987,0.338846,0.151449,0.13456,0.033069,0.025238,0.162439,0.126064,"Sweden",2021-01-19
"23741",0.017024,0.015698,"SWE","SWE",0.380426,0.347689,0.155625,0.131596,0.028936,0.020751,0.152098,0.12459,"Sweden",2021-01-20
"23742",0.024084,0.018316,"SWE","SWE",0.369596,0.353988,0.201566,0.159369,0.031541,0.025658,0.153028,0.13006,"Sweden",2021-01-21
"23743",0.015601,0.014574,"SWE","SWE",0.373325,0.347608,0.172855,0.153113,0.039854,0.026951,0.151844,0.129358,"Sweden",2021-01-22
"23744",0.016216,0.014448,"SWE","SWE",0.393582,0.357964,0.148444,0.138333,0.028471,0.023095,0.158459,0.132464,"Sweden",2021-01-23
"23745",0.016763,0.013596,"SWE","SWE",0.370706,0.339125,0.154262,0.140933,0.034481,0.025823,0.148592,0.127489,"Sweden",2021-01-24
"23746",0.015297,0.01454,"SWE","SWE",0.382737,0.357189,0.143665,0.134459,0.029214,0.022742,0.14783,0.123374,"Sweden",2021-01-25
"23747",0.011977,0.014414,"SWE","SWE",0.385621,0.353376,0.149833,0.146166,0.033067,0.024571,0.162599,0.139441,"Sweden",2021-01-26
"23748",0.01336,0.01457,"SWE","SWE",0.385968,0.35067,0.170589,0.157929,0.031384,0.020327,0.146826,0.127702,"Sweden",2021-01-27
"23749",0.020962,0.01787,"SWE","SWE",0.381344,0.362514,0.155554,0.158712,0.021702,0.018824,0.149442,0.133516,"Sweden",2021-01-28
"23750",0.021855,0.017187,"SWE","SWE",0.379732,0.354002,0.153484,0.148387,0.024688,0.022603,0.140344,0.116569,"Sweden",2021-01-29
"23751",0.014789,0.014439,"SWE","SWE",0.404633,0.367647,0.151385,0.133333,0.030463,0.022194,0.130712,0.110276,"Sweden",2021-01-30
"23752",0.015664,0.017009,"SWE","SWE",0.389948,0.361153,0.145895,0.141811,0.029686,0.023016,0.146565,0.130538,"Sweden",2021-01-31
"23753",0.018727,0.016532,"SWE","SWE",0.427182,0.370694,0.158473,0.14751,0.028967,0.023445,0.152744,0.133047,"Sweden",2021-02-01
"23754",0.017517,0.015349,"SWE","SWE",0.391412,0.385447,0.123975,0.12252,0.034413,0.028846,0.163542,0.133638,"Sweden",2021-02-02
"23755",0.021178,0.018476,"SWE","SWE",0.407497,0.367429,0.133272,0.129589,0.027949,0.020767,0.160101,0.131006,"Sweden",2021-02-03
"23756",0.015449,0.015839,"SWE","SWE",0.403118,0.374008,0.163391,0.144933,0.030695,0.024115,0.150857,0.126854,"Sweden",2021-02-04
"23757",0.022631,0.018634,"SWE","SWE",0.407352,0.368132,0.155985,0.14065,0.025022,0.021155,0.145767,0.132106,"Sweden",2021-02-05
"23758",0.019427,0.014723,"SWE","SWE",0.399267,0.370085,0.158073,0.148743,0.027064,0.02437,0.145584,0.125685,"Sweden",2021-02-06
"23759",0.01243,0.013928,"SWE","SWE",0.411314,0.371589,0.139687,0.137813,0.024437,0.018476,0.139547,0.121716,"Sweden",2021-02-07
"23760",0.013503,0.014717,"SWE","SWE",0.399767,0.364139,0.151331,0.136382,0.029994,0.019927,0.151765,0.130399,"Sweden",2021-02-08
"23761",0.015993,0.012523,"SWE","SWE",0.404325,0.366309,0.139603,0.133735,0.033647,0.025296,0.155323,0.128079,"Sweden",2021-02-09
"23762",0.016536,0.014585,"SWE","SWE",0.38448,0.350202,0.157096,0.140148,0.028134,0.018519,0.148775,0.122147,"Sweden",2021-02-10
"23763",0.010647,0.012346,"SWE","SWE",0.389524,0.358088,0.168668,0.148964,0.033559,0.02424,0.148017,0.127716,"Sweden",2021-02-11
"23764",0.017398,0.016129,"SWE","SWE",0.413978,0.371007,0.157514,0.145522,0.030804,0.023667,0.151445,0.129829,"Sweden",2021-02-12
"23765",0.017715,0.014063,"SWE","SWE",0.388869,0.361262,0.176816,0.158494,0.02755,0.020495,0.151745,0.122471,"Sweden",2021-02-13
"23766",0.022068,0.015267,"SWE","SWE",0.414549,0.366966,0.158536,0.138415,0.020382,0.017008,0.137244,0.111932,"Sweden",2021-02-14
"23767",0.01548,0.014148,"SWE","SWE",0.424771,0.380688,0.157834,0.146617,0.024465,0.018624,0.141785,0.119802,"Sweden",2021-02-15
"23768",0.01753,0.017776,"SWE","SWE",0.397988,0.361288,0.138917,0.13455,0.026469,0.020179,0.140448,0.118493,"Sweden",2021-02-16
"23769",0.018451,0.017766,"SWE","SWE",0.416873,0.376201,0.145874,0.136228,0.031251,0.022036,0.157882,0.120703,"Sweden",2021-02-17
"23770",0.022336,0.017114,"SWE","SWE",0.426418,0.389111,0.16575,0.147493,0.03131,0.025554,0.158069,0.129239,"Sweden",2021-02-18
"23771",0.013436,0.014478,"SWE","SWE",0.394073,0.353784,0.16072,0.1566,0.026189,0.020889,0.143108,0.11823,"Sweden",2021-02-19
"23772",0.023823,0.018895,"SWE","SWE",0.408984,0.37438,0.169614,0.150754,0.032806,0.020545,0.160637,0.127575,"Sweden",2021-02-20
"23773",0.018523,0.016844,"SWE","SWE",0.409422,0.359633,0.150822,0.131628,0.031147,0.024096,0.155488,0.120995,"Sweden",2021-02-21
"23774",0.016349,0.01422,"SWE","SWE",0.376629,0.358773,0.145191,0.134706,0.023786,0.018423,0.151554,0.126526,"Sweden",2021-02-22
"23775",0.021951,0.019136,"SWE","SWE",0.38985,0.366963,0.157814,0.156544,0.0233,0.01916,0.138491,0.117886,"Sweden",2021-02-23
"23776",0.02123,0.018036,"SWE","SWE",0.38868,0.35753,0.15175,0.148257,0.036509,0.020164,0.139209,0.113781,"Sweden",2021-02-24
"23777",0.020665,0.014915,"SWE","SWE",0.405467,0.362012,0.166967,0.149778,0.033512,0.02592,0.15089,0.111111,"Sweden",2021-02-25
"23778",0.027259,0.017957,"SWE","SWE",0.396776,0.367438,0.185754,0.175062,0.03596,0.024842,0.136557,0.114068,"Sweden",2021-02-26
"23779",0.016544,0.016272,"SWE","SWE",0.415219,0.37336,0.184209,0.171509,0.024231,0.014754,0.128894,0.104484,"Sweden",2021-02-27
"23780",0.01733,0.014046,"SWE","SWE",0.441691,0.384558,0.169806,0.168484,0.034728,0.028681,0.145484,0.128264,"Sweden",2021-02-28
"23781",0.019848,0.019223,"SWE","SWE",0.416385,0.387992,0.177971,0.168209,0.022845,0.015404,0.140823,0.123182,"Sweden",2021-03-02
"23782",0.012313,0.011628,"SWE","SWE",0.410187,0.374956,0.179573,0.165781,0.037139,0.02854,0.133308,0.119013,"Sweden",2021-03-03
"23783",0.017574,0.017394,"SWE","SWE",0.409784,0.371726,0.185592,0.186646,0.031868,0.024245,0.16028,0.1448,"Sweden",2021-03-04
"23784",0.023828,0.020166,"SWE","SWE",0.410857,0.384965,0.193941,0.185172,0.0265,0.020585,0.146183,0.123099,"Sweden",2021-03-05
"23785",0.018549,0.014592,"SWE","SWE",0.436509,0.392295,0.20603,0.191122,0.021482,0.019723,0.113514,0.108333,"Sweden",2021-03-06
"23786",0.024879,0.020444,"SWE","SWE",0.40095,0.374206,0.189818,0.175467,0.035688,0.02685,0.15768,0.134495,"Sweden",2021-03-07
"23787",0.020644,0.018045,"SWE","SWE",0.409921,0.37225,0.186052,0.173319,0.047615,0.033626,0.15821,0.131618,"Sweden",2021-03-08
"23788",0.018767,0.016662,"SWE","SWE",0.399191,0.371597,0.195854,0.18341,0.030659,0.024226,0.13972,0.118902,"Sweden",2021-03-09
"23789",0.025001,0.021592,"SWE","SWE",0.408326,0.375624,0.197388,0.178559,0.038243,0.0292,0.140109,0.119917,"Sweden",2021-03-10
"23790",0.022433,0.019267,"SWE","SWE",0.40758,0.371399,0.203176,0.197772,0.029517,0.020633,0.152556,0.119585,"Sweden",2021-03-11
"23791",0.021553,0.018663,"SWE","SWE",0.409487,0.368266,0.180225,0.172955,0.039633,0.031951,0.145016,0.114559,"Sweden",2021-03-12
"23792",0.020883,0.017497,"SWE","SWE",0.426946,0.38684,0.198095,0.187523,0.036351,0.026562,0.133063,0.1197,"Sweden",2021-03-13
"23793",0.017734,0.01888,"SWE","SWE",0.422068,0.383074,0.195715,0.183339,0.036155,0.026662,0.137522,0.111586,"Sweden",2021-03-14
"23794",0.019684,0.017561,"SWE","SWE",0.422518,0.390925,0.162481,0.163128,0.027124,0.019884,0.143297,0.124909,"Sweden",2021-03-15
"23795",0.01738,0.014894,"SWE","SWE",0.403793,0.370286,0.175883,0.171127,0.027815,0.020601,0.123682,0.103764,"Sweden",2021-03-16
"23796",0.022004,0.018519,"SWE","SWE",0.429826,0.397379,0.189074,0.172447,0.032658,0.023645,0.129587,0.109426,"Sweden",2021-03-17
"23797",0.012851,0.013194,"SWE","SWE",0.408725,0.374294,0.187947,0.17947,0.024331,0.018058,0.146515,0.118754,"Sweden",2021-03-18
"23798",0.015059,0.015129,"SWE","SWE",0.427374,0.402956,0.204282,0.188357,0.030019,0.024881,0.147713,0.120713,"Sweden",2021-03-19
"23799",0.020122,0.015644,"SWE","SWE",0.427917,0.395949,0.196924,0.179768,0.026585,0.020007,0.134553,0.106753,"Sweden",2021-03-20
"23800",0.020526,0.018061,"SWE","SWE",0.411125,0.370962,0.182606,0.181788,0.029899,0.020532,0.136974,0.121212,"Sweden",2021-03-21
"23801",0.025789,0.022882,"SWE","SWE",0.432657,0.376258,0.189798,0.179268,0.0223,0.016713,0.146275,0.124825,"Sweden",2021-03-22
"23802",0.01947,0.019089,"SWE","SWE",0.432666,0.392229,0.201396,0.181276,0.03429,0.022391,0.144053,0.111789,"Sweden",2021-03-23
"23803",0.016249,0.016621,"SWE","SWE",0.422645,0.388618,0.178299,0.167105,0.033848,0.024104,0.137564,0.115074,"Sweden",2021-03-24
"23804",0.02029,0.018897,"SWE","SWE",0.429305,0.402427,0.198076,0.186238,0.029231,0.020928,0.129438,0.113955,"Sweden",2021-03-25
"23805",0.021475,0.017799,"SWE","SWE",0.421243,0.38107,0.203774,0.201999,0.026913,0.02147,0.127841,0.111842,"Sweden",2021-03-26
"23806",0.01651,0.014674,"SWE","SWE",0.429463,0.379229,0.200339,0.183756,0.028658,0.02308,0.131811,0.106045,"Sweden",2021-03-27
"23807",0.01643,0.015399,"SWE","SWE",0.416854,0.374028,0.19619,0.180569,0.022992,0.021927,0.123846,0.105509,"Sweden",2021-03-28
"23808",0.020009,0.01884,"SWE","SWE",0.412019,0.372306,0.199036,0.177638,0.032347,0.023898,0.13853,0.109422,"Sweden",2021-03-29
"23809",0.021258,0.018816,"SWE","SWE",0.398603,0.36623,0.204526,0.185481,0.034308,0.025127,0.144279,0.117888,"Sweden",2021-03-30
"23810",0.018489,0.017815,"SWE","SWE",0.418945,0.377139,0.185034,0.183727,0.037754,0.027694,0.145546,0.11007,"Sweden",2021-03-31
"23811",0.021525,0.020585,"SWE","SWE",0.43643,0.399929,0.195344,0.194304,0.030726,0.021324,0.12655,0.1068,"Sweden",2021-04-01
"23812",0.01474,0.014453,"SWE","SWE",0.443088,0.400874,0.21347,0.19918,0.031082,0.026453,0.119796,0.102376,"Sweden",2021-04-02
"23813",0.013707,0.01394,"SWE","SWE",0.47218,0.420086,0.218491,0.203507,0.029642,0.024209,0.132294,0.108068,"Sweden",2021-04-03
"23814",0.021825,0.019064,"SWE","SWE",0.457647,0.431494,0.197181,0.192664,0.027549,0.021124,0.131636,0.111742,"Sweden",2021-04-04
"23815",0.021579,0.021223,"SWE","SWE",0.442006,0.404945,0.1894,0.186228,0.030774,0.022398,0.145723,0.113155,"Sweden",2021-04-05
"23816",0.019124,0.018833,"SWE","SWE",0.432748,0.393777,0.196732,0.18942,0.031781,0.024196,0.126688,0.096662,"Sweden",2021-04-06
"23817",0.017261,0.015786,"SWE","SWE",0.392518,0.366252,0.195039,0.174388,0.024846,0.019128,0.137624,0.121713,"Sweden",2021-04-07
"23818",0.021784,0.019547,"SWE","SWE",0.424259,0.394237,0.21298,0.199243,0.023519,0.021701,0.133913,0.101056,"Sweden",2021-04-08
"23819",0,0,"CHE","CHE",0.301274,0.307377,0.132167,0.216667,0.067757,0.066946,NA,NA,"Switzerland",2020-04-23
"23820",0.001596,0.001618,"CHE","CHE",0.330488,0.352542,0.121567,0.131849,0.027101,0.032815,NA,NA,"Switzerland",2020-04-24
"23821",0.003383,0.003752,"CHE","CHE",0.419078,0.41358,0.131891,0.14553,0.021287,0.021142,NA,NA,"Switzerland",2020-04-25
"23822",0.00751,0.011173,"CHE","CHE",0.399622,0.388,0.11367,0.139059,0.014761,0.020921,NA,NA,"Switzerland",2020-04-26
"23823",0.001749,0.003484,"CHE","CHE",0.352914,0.382189,0.117635,0.139665,0.043843,0.05,NA,NA,"Switzerland",2020-04-27
"23824",0,0,"CHE","CHE",0.410178,0.41629,0.153839,0.15103,0.014389,0.021127,NA,NA,"Switzerland",2020-04-28
"23825",0,0,"CHE","CHE",0.359062,0.355972,0.18339,0.168646,0.02873,0.038929,NA,NA,"Switzerland",2020-04-29
"23826",0.007202,0.006452,"CHE","CHE",0.374883,0.378132,0.197161,0.207852,0.027213,0.03271,NA,NA,"Switzerland",2020-04-30
"23827",0.00079,0.002336,"CHE","CHE",0.344128,0.365672,0.170898,0.206549,0.024214,0.025641,NA,NA,"Switzerland",2020-05-01
"23828",0.001561,0.002336,"CHE","CHE",0.367807,0.373494,0.18676,0.202469,0.009649,0.012563,NA,NA,"Switzerland",2020-05-02
"23829",0.001016,0.001711,"CHE","CHE",0.404507,0.381638,0.158552,0.159855,0.032012,0.032318,0.264238,0.301724,"Switzerland",2020-05-03
"23830",0.011505,0.005133,"CHE","CHE",0.417068,0.427149,0.16708,0.174632,0.038814,0.030669,0.309172,0.306481,"Switzerland",2020-05-04
"23831",0.008238,0.006999,"CHE","CHE",0.404066,0.407847,0.188635,0.215741,0.031421,0.03305,0.286569,0.296992,"Switzerland",2020-05-05
"23832",0.001168,0.001815,"CHE","CHE",0.399155,0.400962,0.206994,0.220273,0.030633,0.034722,0.305978,0.328388,"Switzerland",2020-05-06
"23833",0.003202,0.004162,"CHE","CHE",0.419479,0.409745,0.175675,0.177001,0.027677,0.031891,0.275519,0.304892,"Switzerland",2020-05-07
"23834",0.006271,0.006129,"CHE","CHE",0.415249,0.419806,0.178745,0.191419,0.018705,0.022297,0.278856,0.301111,"Switzerland",2020-05-08
"23835",0.002106,0.002899,"CHE","CHE",0.464827,0.469325,0.200469,0.200832,0.016116,0.017076,0.253768,0.274655,"Switzerland",2020-05-09
"23836",0.003256,0.002595,"CHE","CHE",0.463574,0.468835,0.189042,0.198712,0.025024,0.028918,0.293746,0.305273,"Switzerland",2020-05-10
"23837",0.008947,0.00578,"CHE","CHE",0.484252,0.470226,0.190779,0.209157,0.02715,0.034921,0.272295,0.280462,"Switzerland",2020-05-11
"23838",0.004984,0.005602,"CHE","CHE",0.448329,0.447291,0.226186,0.223116,0.022911,0.02359,0.277983,0.299389,"Switzerland",2020-05-12
"23839",0.000809,0.000985,"CHE","CHE",0.459712,0.440961,0.182348,0.195996,0.029693,0.031183,0.306959,0.317256,"Switzerland",2020-05-13
"23840",0.00037,0.000916,"CHE","CHE",0.459002,0.471442,0.219209,0.226121,0.023853,0.024802,0.255168,0.269951,"Switzerland",2020-05-14
"23841",0.004431,0.005854,"CHE","CHE",0.477059,0.467626,0.225043,0.241736,0.025064,0.033862,0.289898,0.304302,"Switzerland",2020-05-15
"23842",0.006829,0.006341,"CHE","CHE",0.499382,0.508244,0.202632,0.213439,0.033385,0.029058,0.249033,0.263944,"Switzerland",2020-05-16
"23843",0.006339,0.006667,"CHE","CHE",0.492714,0.510183,0.219203,0.218557,0.024927,0.030462,0.272784,0.287513,"Switzerland",2020-05-17
"23844",0.000452,0.000976,"CHE","CHE",0.499483,0.499482,0.213963,0.221639,0.024625,0.037756,0.298529,0.316239,"Switzerland",2020-05-18
"23845",0.003897,0.003724,"CHE","CHE",0.490751,0.494603,0.222179,0.226,0.025878,0.029532,0.268772,0.287298,"Switzerland",2020-05-19
"23846",0,0,"CHE","CHE",0.497921,0.496676,0.206028,0.214493,0.031938,0.030663,0.285769,0.297456,"Switzerland",2020-05-20
"23847",0.003597,0.003745,"CHE","CHE",0.515882,0.529101,0.200003,0.208835,0.028497,0.032967,0.264903,0.291382,"Switzerland",2020-05-21
"23848",0.019942,0.00304,"CHE","CHE",0.518464,0.508511,0.204911,0.208874,0.052168,0.036464,0.28113,0.285088,"Switzerland",2020-05-22
"23849",0.003953,0.003234,"CHE","CHE",0.527735,0.527897,0.218358,0.235039,0.022395,0.021314,0.259958,0.278169,"Switzerland",2020-05-23
"23850",0.001502,0.002517,"CHE","CHE",0.518671,0.528584,0.192688,0.19787,0.028442,0.030109,0.286378,0.295762,"Switzerland",2020-05-24
"23851",0.005566,0.004429,"CHE","CHE",0.508616,0.531221,0.200503,0.195857,0.023267,0.023946,0.279951,0.291985,"Switzerland",2020-05-25
"23852",0.003448,0.003824,"CHE","CHE",0.51277,0.509,0.205681,0.197769,0.020295,0.023711,0.266504,0.276465,"Switzerland",2020-05-26
"23853",0.000483,0.001013,"CHE","CHE",0.487011,0.505285,0.180774,0.19027,0.02501,0.030973,0.294887,0.312088,"Switzerland",2020-05-27
"23854",0,0,"CHE","CHE",0.531986,0.533049,0.169111,0.191398,0.022331,0.026432,0.264025,0.271538,"Switzerland",2020-05-28
"23855",0.003799,0.002181,"CHE","CHE",0.54157,0.550808,0.234764,0.232749,0.018746,0.022727,0.259113,0.257683,"Switzerland",2020-05-29
"23856",0.002342,0.002051,"CHE","CHE",0.588509,0.589716,0.204232,0.206013,0.023598,0.018223,0.253459,0.265237,"Switzerland",2020-05-30
"23857",0.003711,0.003074,"CHE","CHE",0.594029,0.592148,0.193965,0.191841,0.03097,0.024719,0.27146,0.274554,"Switzerland",2020-05-31
"23858",0.001768,0.002141,"CHE","CHE",0.595376,0.588036,0.180304,0.188787,0.014026,0.016374,0.246314,0.257242,"Switzerland",2020-06-01
"23859",0.000674,0.001139,"CHE","CHE",0.584637,0.589091,0.176955,0.186503,0.01769,0.022528,0.263406,0.296526,"Switzerland",2020-06-02
"23860",0.001122,0.001144,"CHE","CHE",0.545548,0.553398,0.199522,0.209302,0.023867,0.025,0.295478,0.310087,"Switzerland",2020-06-03
"23861",0.003832,0.004036,"CHE","CHE",0.558635,0.56424,0.176005,0.17756,0.019529,0.018931,0.26802,0.287929,"Switzerland",2020-06-04
"23862",0.00155,0.002247,"CHE","CHE",0.558667,0.549065,0.212926,0.220779,0.021846,0.019347,0.270708,0.291215,"Switzerland",2020-06-05
"23863",0.003406,0.002227,"CHE","CHE",0.58577,0.585221,0.183487,0.195416,0.025829,0.027194,0.264371,0.278186,"Switzerland",2020-06-06
"23864",0.001979,0.002132,"CHE","CHE",0.573235,0.569635,0.174029,0.180023,0.023331,0.027187,0.263723,0.286722,"Switzerland",2020-06-07
"23865",0.006107,0.005841,"CHE","CHE",0.590773,0.578947,0.21077,0.212928,0.02103,0.023286,0.258894,0.279279,"Switzerland",2020-06-08
"23866",0.003038,0.003378,"CHE","CHE",0.570069,0.571262,0.178632,0.195471,0.015729,0.019632,0.248645,0.261557,"Switzerland",2020-06-09
"23867",0.0077,0.006826,"CHE","CHE",0.573592,0.56432,0.192438,0.211562,0.028202,0.02904,0.245523,0.259398,"Switzerland",2020-06-10
